   2840.000       6.942909     -0.7010294    
   2845.000       7.184807     -0.6994957    
   2850.000       7.442138     -0.6979613    
   2855.000       7.716409     -0.6964272    
   2860.000       8.009367     -0.6948931    
   2865.000       8.322986     -0.6933593    
   2870.000       8.659547     -0.6918253    
   2875.000       9.021665     -0.6902913    
   2880.000       9.412364     -0.6887572    
   2885.000       9.835184     -0.6872234    
   2890.000       10.29426     -0.6856894    
   2895.000       10.79447     -0.6841555    
   2900.000       11.34162     -0.6826215    
   2905.000       11.94263     -0.6810875    
   2910.000       12.60589     -0.6795535    
   2915.000       13.34161     -0.6780193    
   2920.000       14.16236     -0.6764856    
   2925.000       15.08380     -0.6749506    
   2930.000       16.12566     -0.6734175    
   2935.000       17.31325     -0.6718837    
   2940.000       18.67945     -0.6703496    
   2945.000       20.26782     -0.6688157    
   2950.000       22.13743     -0.6672816    
   2955.000       24.37021     -0.6657477    
   2960.000       27.08342     -0.6642137    
   2965.000       30.45084     -0.6626797    
   2970.000       34.74162     -0.6611457    
   2975.000       40.39588     -0.6596118    
   2980.000       48.18644     -0.6580777    
   2985.000       59.60615     -0.6565437    
   2990.000       77.96109     -0.6550099    
   2995.000       112.3245     -0.6534759    
   3000.000       199.8356     -0.6519418    
   3005.000       884.4615     -0.6504079    
   3010.000       367.9250     -0.6488738    
   3015.000       152.8611     -0.6473399    
   3020.000       96.69807     -0.6458059    
   3025.000       70.83686     -0.6442719    
   3030.000       55.96415     -0.6427380    
   3035.000       46.30352     -0.6412039    
   3040.000       39.52361     -0.6396699    
   3045.000       34.50304     -0.6381360    
   3050.000       30.63564     -0.6366021    
   3055.000       27.56500     -0.6350681    
   3060.000       25.06789     -0.6335341    
   3065.000       22.99734     -0.6320001    
   3070.000       21.25263     -0.6304661    
   3075.000       19.76245     -0.6289321    
   3080.000       18.47488     -0.6273983    
   3085.000       17.35122     -0.6258638    
   3090.000       16.36207     -0.6243302    
   3095.000       15.48458     -0.6227962    
   3100.000       14.70090     -0.6212622    
   3105.000       13.99672     -0.6197282    
   3110.000       13.36052     -0.6181943    
   3115.000       12.78292     -0.6166603    
   3120.000       12.25618     -0.6151263    
   3125.000       11.77385     -0.6135923    
   3130.000       11.33055     -0.6120584    
   3135.000       10.92172     -0.6105244    
   3140.000       10.54350     -0.6089904    
   3145.000       10.19256     -0.6074564    
   3150.000       9.866049     -0.6059223    
   3155.000       9.561518     -0.6043884    
   3160.000       9.276801     -0.6028545    
   3165.000       9.010049     -0.6013190    
   3170.000       8.759575     -0.5997862    
   3175.000       8.523958     -0.5982525    
   3180.000       8.301914     -0.5967184    
   3185.000       8.092293     -0.5951846    
   3190.000       7.894094     -0.5936505    
   3195.000       7.706394     -0.5921165    
   3200.000       7.528387     -0.5905825    
   3205.000       7.359330     -0.5890486    
   3210.000       7.198588     -0.5875146    
   3215.000       7.045541     -0.5859808    
   3220.000       6.899657     -0.5844467    
   3225.000       6.760444     -0.5829126    
   3230.000       6.627451     -0.5813788    
   3235.000       6.500278     -0.5798449    
   3240.000       6.378542     -0.5783107    
   3245.000       6.261903     -0.5767770    
   3250.000       6.150057     -0.5752423    
   3255.000       6.042701     -0.5737088    
   3260.000       5.939585     -0.5721748    
   3265.000       5.840446     -0.5706408    
   3270.000       5.745073     -0.5691071    
   3275.000       5.653249     -0.5675729    
   3280.000       5.564779     -0.5660390    
   3285.000       5.479476     -0.5645049    
   3290.000       5.397196     -0.5629711    
   3295.000       5.317751     -0.5614370    
   3300.000       5.241021     -0.5599029    
   3305.000       5.166856     -0.5583689    
   3310.000       5.095137     -0.5568350    
   3315.000       5.025738     -0.5553012    
   3320.000       4.958554     -0.5537670    
   3325.000       4.893493     -0.5522338    
   3330.000       4.830423     -0.5506995    
   3335.000       4.769279     -0.5491644    
   3340.000       4.709968     -0.5476309    
   3345.000       4.652412     -0.5460971    
   3350.000       4.596527     -0.5445631    
   3355.000       4.542253     -0.5430292    
   3360.000       4.489511     -0.5414953    
   3365.000       4.438242     -0.5399612    
   3370.000       4.388384     -0.5384276    
   3375.000       4.339883     -0.5368932    
   3380.000       4.292677     -0.5353593    
   3385.000       4.246722     -0.5338252    
   3390.000       4.201970     -0.5322914    
   3395.000       4.158369     -0.5307577    
   3400.000       4.115878     -0.5292237    
   3405.000       4.074450     -0.5276892    
   3410.000       4.034063     -0.5261559    
   3415.000       3.994653     -0.5246214    
   3420.000       3.956209     -0.5230872    
   3425.000       3.918681     -0.5215535    
   3430.000       3.882047     -0.5200195    
   3435.000       3.846265     -0.5184855    
   3440.000       3.811311     -0.5169514    
   3445.000       3.777155     -0.5154176    
   3450.000       3.743779     -0.5138839    
   3455.000       3.711143     -0.5123496    
   3460.000       3.679236     -0.5108156    
   3465.000       3.648020     -0.5092817    
   3470.000       3.617487     -0.5077478    
   3475.000       3.587610     -0.5062136    
   3480.000       3.558363     -0.5046798    
   3485.000       3.529719     -0.5031465    
   3490.000       3.501693     -0.5016115    
   3495.000       3.474237     -0.5000778    
   3500.000       3.447335     -0.4985438    
   3505.000       3.420980     -0.4970098    
   3510.000       3.395154     -0.4954757    
   3515.000       3.369838     -0.4939415    
   3520.000       3.345017     -0.4924078    
   3525.000       3.320680     -0.4908739    
